seller_id,total_orders,total_revenue,avg_order_value,late_delivery_rate,avg_review_score,total_product_value,total_freight_value
55dedd83e501d8248880557d9073cbfd,9,1487.74,165.3,0,4.89,1055.3,110.79
4a82c4af97ffc0fb2dc26bfdc03b1842,3,210.9,70.3,0,5,143.7,67.2
184a67a8f9f63234d3a92340bbdb727f,11,953.35,86.67,0,3.82,268.66,224.71
0336182e1b3e92f029d5354832045fdf,2,324.78,162.39,0,2,29.8,17.57
ec933281fb017b5020d06df29c3f77e8,8,1662.85,207.86,0,5,1432,230.85
83deb69e889cf80f82be1dc6d5f2d486,42,6572.63,156.49,0.0476,4.36,5363.01,913.64
db46ca7bce82b11f7e247539271fc390,16,1342.98,83.94,0,4.56,933.97,215.89
c0098efcf800861dcae589affca31408,9,1376.74,152.97,0.1111,4.78,1189.28,187.46
082e0bf4cb865a6533b1e8e498cc0255,23,9205.03,400.22,0.1304,3.3,2073.3,991.03
4be9ae93c4fc0f41713d71a4194ee1b3,1,136.97,136.97,0,5,109.9,27.07
c60b801f2d52c7f7f91de00870882a75,41,12547.08,306.03,0.1951,3.32,11706.5,742.62
5305693ffae2d3463377b1f6fe67b15a,1,106.55,106.55,0,5,93.56,12.99
0743a0239d764b9a0f959a57d07e36ab,5,403.22,80.64,0,4.8,385.95,81.7
2c3d56f92f360fb89d849b84e8f50eae,9,536.86,59.65,0.4444,2.89,512.1,141.98
0afccdb8a34ee5c79f7c06faf2b4d56e,24,1557.09,64.88,0.0833,4.09,1185.6,371.49
93b9a99027bd8bd6af682aff18dd19bf,20,2464.19,123.21,0,4.16,1916,450.79
7ecef8194babfec876ca720714327841,10,1189.48,118.95,0.1,4.2,1050.3,139.18
2b2fed75b8e5ea3a052fc4c0825da485,4,891.74,222.94,0,5,510.9,59.93
8629c241b3622ac12cd4118afdc8d394,13,1502.02,115.54,0.0769,4.08,1167.66,334.36
88ef59b51bdaa941d10a853429f2b6ce,2,294.7,147.35,0,2,252.9,41.8
4b39558c138930b9e5489c93b6df5fe3,5,1650.44,330.09,0,4.6,1096.7,132.4
9c068d10aca38e85c50202e17b4a7e88,17,3771.6,221.86,0.1765,4.13,2658.9,449.93
cb6c9f5888a7a090c75beaf615925792,11,1130.15,102.74,0.0909,3.82,779.89,229.08
a63bfbaa882c8f4542891b4e2246cc7f,6,5925.99,987.67,0.1667,5,5682,243.99
0ac4201fda2c68ebc0e47cb9423cf3c9,15,2077.09,138.47,0.0667,4.33,1716.87,249.78
800214c63934acd05d47e84214db8ba8,4,250.41,62.6,0,5,269.6,67.64
26785a546900236d66f2e4197c211158,15,1244.65,82.98,0,4.67,1019.2,225.45
07d75e33f2750d97d467fb57e4dfdd8a,2,759.59,379.8,0,2.5,722.4,37.19
4091f77d8c768fc3e81c20761471761d,8,1309.87,163.73,0.25,2.75,1079,230.87
f3862c2188522d89860c38a3ea8b550d,1,28.29,28.29,0,5,15.5,12.79
bd1d49a326abfa9b1036772e40445430,13,901.78,69.37,0.0769,3.85,637.7,188.5
c6381d2d013342748761e906d45aff76,31,8557.54,276.05,0,3.1,2306.98,640.88
26e13b6ff5b641b329e5524241ee2c93,4,225.88,56.47,0,4,119.7,69.98
f41ce2e25237f9092cd8e6e7516c7a2f,28,2443.67,87.27,0,4.36,2031.8,339.17
217f005bb37ff3aeef5b2ae1788e75ba,3,119.22,39.74,0,4.67,74.97,44.25
27a56ff04b34c2ba34ce6ba4d3b9d616,8,452.27,56.53,0.125,4.13,349.29,102.98
723cd880edaacdb998898b67c8f9da30,12,3092.03,257.67,0.0833,4.17,2136.53,413.1
cac4e0bc1a3269fa2b6ea5e763f6115b,3,189.2,63.07,0,5,57.88,50.14
9cad4b68bb993ee401a3c5aaa2bc26dd,8,2010.9,251.36,0.25,3.25,759.2,148.6
5c6d4016c2a288f074fa0848a2b653d2,35,4132.14,118.06,0.0857,4.17,3168,512.7
45213867cefbf2cd4c6177e10216a951,14,5389.16,384.94,0.1429,3.86,4955.42,433.74
c522be04e020c1e7b79f3acff36513d5,7,740.42,105.77,0.2857,4.14,729.93,98.8
039b29ff3b3473435d0cd59040575de9,9,215.55,23.95,0,4.44,114.9,100.65
984c273121e743dd14767befe6cb17f5,1,280.91,280.91,1,1,259.6,21.31
5c3460cd3e8a984382ae254e7dd20d9f,10,1061.3,106.13,0,4.7,775.76,198.54
888faa8bfb0b159c37de6d898b961c31,23,5932.29,257.93,0,3.87,2418.3,526.7
ad87df7699e83b8a91822a4a0b765c3a,6,484.84,80.81,0,3.83,309.9,79.38
9449f25aeaf531019b76999ea49a6949,9,2150.04,238.89,0.2222,4.22,1979.55,170.49
bc07d855eac23aab5ac8a120f21d16b2,12,1566.9,130.58,0.1667,4.42,1202.62,204.74
ee2fbacc2fc3794e656cc4d933d59ce7,3,850.98,283.66,0,4.33,464.97,53.73
2d518637f53161b973e01f56ea4bb88e,13,1539.7,118.44,0,4.92,1219.89,319.81
1354d51653f645349064725ed204e85e,21,3458.41,164.69,0.0476,3.71,2570,299.59
70b52a4cfc823994561b00bad161b4ed,10,949.47,94.95,0,4.5,585,100.35
8476243f92442881ddd5b578975cf115,13,8190.04,630,0.1538,3.85,8667,307.89
54c04bdb5ec46762f8f08c7e8f86ed4a,19,3994.23,210.22,0.1053,4.32,3281.66,476.12
f419677537694f0462a91990df6ca44f,7,299.28,42.75,0.1429,3.86,250.45,96.7
f18112da765e0971ca5d510dec322bdd,2,410.75,205.38,0,4,327.8,82.95
406740ee611378a662d274c7d8c43c4a,12,2684.26,223.69,0.1667,4.25,2302,223.6
612a743d294c27884fb7b80d2b19ba35,3,3248.17,1082.72,0,4.33,3057.7,104.45
df0f42bc4c2142eacf0eaf2cffd0cfbb,16,2518.56,157.41,0,4.06,1654,292.45
ce69a8021d18961dd2a40269b7c2c293,21,5546,264.1,0.0952,4.52,4994.8,507.44
76833248bbc0e65a0293ec62023e4396,2,2630.68,1315.34,0,5,2399.98,230.7
6e13dd869aa7185f601c941423abcc8f,6,789.84,131.64,0,4.83,522,76.08
808d4348b916efa08e766ebad39f61eb,21,981.54,46.74,0.0476,4.43,722.85,287.63
94b9108d4b637ba65bb4f1e53cfcf8d8,8,421.95,52.74,0.125,4.5,234.96,99.13
03a2a6dcbe45d639c4dc2a0d24769c40,9,1250.66,138.96,0.1111,4.11,1078.41,172.25
32b8764b4ef628b53608fc34011fcc13,39,14216.08,364.51,0.0769,4.26,9143,3091.62
ffeee66ac5d5a62fe688b9d26f83f534,14,2259.55,161.4,0.1429,4.21,1839.86,419.69
86ff3eaef0267069cc891a2ed9d10a17,7,550.36,78.62,0,4.71,409.75,140.61
973f21788dfab357250f69a8dcb7ddee,19,3204.86,168.68,0.3684,2.47,819,490.03
f5b44895715ddfe3087dc414f30268f3,21,654.44,31.16,0.0476,4.05,416.8,308.97
11d4c477d09821164bca4f70a2eae031,4,182.2,45.55,0,5,83.04,57.82
0bfd0b434243adc5c2e1aa6baf19c6aa,6,497.14,82.86,0,3.67,371.2,65.79
8759e7aedd644f487315e5860962f162,3,793.34,264.45,0.3333,3.67,627,166.34
d51e0a403fe2e689ece6c73359d96e12,25,12079.23,483.17,0.08,4.32,7380,647.57
c3acdfac4e3e97ff87529454fbc03642,13,17057.28,1312.1,0.0769,4.23,19087,293.53
b4b447d715f9ab302a188fb43d3e96b3,5,779.66,155.93,0.2,4.8,685.93,93.73
f3c38ab652836d21de61fb8314b69182,15,1828.59,121.91,0.0667,4.27,1581,247.59
3be5841cdcc46de4ed3f9116f104b2c5,4,687.95,171.99,0,4.75,599.6,88.35
19484c79cef6c062cb177aa4ef2fcc3c,1,212.06,212.06,1,1,201.9,10.16
50770d25768b0486d89be26afca3108f,6,247.86,41.31,0.1667,4,171.77,76.09
debe6615cd90cc0c2eac2b8988e1f628,5,377.99,75.6,0,4.6,278.5,95.53
8603f0038fe0e52fedd3382d266723de,10,2845.12,284.51,0,4.4,2355,490.12
f44bdc12aa39f5271f0b95f66cd4c289,8,732.1,91.51,0.125,3.13,502.5,93.46
c26a2be5b53b7db6b276280da212a779,18,15616.89,867.61,0,2.72,7482,806.85
17306570e772e7718c92a562d33f5f1d,31,11627.01,375.06,0.0645,3.68,8859.9,797.94
e59e489e2ea74bd409b798b5daf49de3,5,1319.93,263.99,0,2.2,495,86.76
9539213aa8e023c01937bef95dc006da,15,319.04,21.27,0.5333,4.73,348.5,145.49
4b1eaadf791bdbbad8c4a35b65236d52,6,1029.04,171.51,0.1667,2.5,1039.99,80.23
35857757f553273b1056c1cabdace7fb,7,573.34,81.91,0.4286,3.57,569.6,140.04
a8739afb32aaa45e01815ca76f76f54b,16,712.44,44.53,0.0625,3.44,318.48,282.97
77e4abfd739aed9c46480f90f81c0eb4,18,4269.51,237.2,0,4.78,3736.99,355.22
cfd7ddab722b902f7ac5b5f3ba6d723d,14,5192.55,370.9,0,4.57,3408.93,681.76
557f22c76691849db52d2abccf0015d0,14,1246.52,89.04,0,3.31,869.86,335.73
e9874ae10b2d60d43917b6bbfa13a599,1,222.1,222.1,0,5,199,23.1
9c690ceacd5c66731bf443ea810195cb,12,1352.84,112.74,0,4.42,871.8,249.22
e8a85b5f3df47be0984c55fd4064dbb4,14,1735.37,123.96,0.1429,4.71,743,222.99
f5f46307a4d15880ca14fab4ad9dfc9b,11,1789.5,162.68,0.0909,4.09,1762.94,299.51
4e8dacf3d38f281ae26c3e0321d92d88,9,2310.88,256.76,0.2222,2.89,2055.46,140.58
e4ebd3f87bf70440014f07ddda7fbe03,9,787.26,87.47,0.1111,4.67,858.5,140.06
916c9de0b5ad957346eeeb12f332687e,28,9186.43,328.09,0,4.39,5423.5,492.13
8c0de775f52fe41590b376a3b7c50f68,8,707.52,88.44,0,4.25,594.8,112.72
3c3017960b2dbd72711a61f0400aab8f,9,1107.62,123.07,0,3.89,878.9,228.72
e84ad2127668df3aafc6b73531a0beb8,23,1449.45,63.02,0.0435,4.39,987,286.73
cac63f48c38cd7d002a7e846dcd99a23,11,1183.01,107.55,0,4.82,963.9,148.5
2a7c6c0b0d5efde2bf75ec1e1cec2d41,3,192.04,64.01,0,3.33,147.6,44.44
b94cc9f10ddc85e4ba73a6f7974e7101,40,26368.49,659.21,0.075,4.32,25946,1043.84
81ed90f07c0bacb7594940ba2ef676aa,2,257.46,128.73,0,4.5,223.9,33.56
98dddbc4601dd4443ca174359b237166,2,211.67,105.84,0,5,158,53.67
ff4e2d38692ce827b1a4f4b8196e680d,11,669.18,60.83,0,4.27,518.9,150.28
bd0a1b0aadca9a83d9304f7e8ff5fbd5,4,233.06,58.27,0,4.5,150.6,54.59
10ff823eda2b032e2c93d17a7d294736,8,1292.86,161.61,0,4.25,1144.98,147.88
33ab10be054370c254ddfcf0a6253422,4,265.53,66.38,0,5,213.2,52.33
977f9f63dd360c2a32ece2f93ad6d306,25,4911.69,196.47,0.12,3.96,2871.19,910.94
e3d3b3efac954a60d61be70b7e05b49b,3,1405.83,468.61,0,4.33,1282.05,123.78
538caafddff204241cecbf3a02e6b3cf,8,218.81,27.35,0.5,2.75,128.4,90.41
7c4402417d51474d4d0cda9557340e40,1,147.59,147.59,0,5,119.9,27.69
bd43e172d599bed47a85da877172ca8c,1,42.19,42.19,0,5,23.92,18.27
f4ce8ca9fa7157e3b33f536ac9a4487d,4,507.13,126.78,0,4.75,409.6,97.53
461ff5303b6c9c1a4a07f40c5aece516,3,207.48,69.16,0,3.67,102.7,58.73
a37c340b91cb0169e8b029db6440fba2,5,439.95,87.99,0,4.8,345,94.95
1e9d5a33694bddb76316fd1f54734d20,2,468.94,234.47,0,4.5,318,150.94
fe701d88b67eaca109dffd464d1be9f9,12,1578.02,131.5,0.0833,4.08,1678.8,289.86
5e49e3a44bdeb5aab2684258bbd4f525,3,559.77,186.59,0.3333,4.67,507,52.77
beadbee30901a7f61d031b6b686095ad,68,5943.35,87.4,0.2353,3.94,4373.98,937.54
fa74b2f3287d296e9fbd2cc80f2d1cf1,5,1350.67,270.13,0.4,3.2,1274.49,76.18
f326006815956455b2859abd58fe7e39,30,23174.16,772.47,0,4.7,3147.16,666.02
7bcd7c5f8631701474db233ccf1c094b,8,551.04,68.88,0.125,4.38,419,132.04
397c4d0c005b6f41f90098ac724e28cb,5,8622.37,1724.47,0.4,4.4,8177,445.37
fac35d150712afb921ec59ac5f39bb11,6,1058.84,176.47,0,4.17,696,104.64
fcdd820084f17e9982427971e4e9d47f,27,18021.22,667.45,0.0741,3.26,4783.99,881.75
df91910b6a03bb2e3358fa6a35e32f6f,14,2516.62,179.76,0,4.64,2282.1,387.01
59417c56835dd8e2e72f91f809cd4092,19,37657.77,1981.99,0,4.16,40458,1394.53
df47da4ae86fa4db890d05aaf24e21d8,5,399.85,79.97,0,4.2,310.5,77.18
b9a03475e6447e631b6799ec8274800f,11,1803.3,163.94,0,4.27,1349.1,294.98
e5cbe890e679490127e9a390b46bbd20,2,937.71,468.86,0,4.5,908.99,28.72
228e4c1a0be164f613d41c24345f9d2c,7,769.44,109.92,0,5,749.6,316.77
670a9dda115b5a88b18cfadee8de2332,11,1101.99,100.18,0,4.45,918.9,183.09
6b803197e03abd5056b4313306b4f29d,12,1088.51,90.71,0,4.83,407,123.62
1771297ac436903d1dd6b0e9279aa505,36,4554.11,126.5,0.0278,4.63,2881.27,585.16
8060d731897e33b5c5ae575ce1e209e1,5,290.95,58.19,0,4.8,199.5,91.45
8fbd63429be6d3e5e6d1a709b6464802,9,2282.75,253.64,0,4.67,1211.4,191.24
92d14edfb62ee5ae7fdff70b0f4e7233,13,1084.59,83.43,0,2.77,322,165.65
cfa5ab0e4d3fc212fd0b3410e7081c62,20,10929.31,546.47,0,3.65,4780.81,1015.48
2dcf93836ae3ce0d7c93e2f10876467a,12,2666.34,222.2,0.1667,4.17,1443.8,178.64
a5bff0f43eb51f0cad7c37fac7244c8a,5,768.51,153.7,0,4.8,445,96.27
6902157ee16728322d61a1321fa79e58,2,191.43,95.72,0,3,159.8,31.63
a2b911e9ad40dc7d61c142a4683e2d85,2,120.3,60.15,0,5,171.8,68.8
b5abf4f36adc043117b4fca82c22984c,10,1236.05,123.61,0.3,3.1,855,185.89
a08692680c77d30a0b4280da5df01c5a,17,8402.28,494.25,0,5,2433,227.91
a5dd1946fb63ada8bcaa0c9cd8f11e22,7,573.91,81.99,0,3.86,219.62,206.71
9a84ba99f5367fdbd4598363496f1ea2,16,2745.45,171.59,0,3.88,2303.28,442.17
49383af7ab774e4e8f3000f49c83dc4b,12,2032.59,169.38,0,4.58,660,242.23
4bcec44888b30ba9001234c534716d3f,6,209.23,34.87,0,4.67,168,78.33
c447f8dd3ed213f291d65ef074a268eb,8,939.53,117.44,0,3.88,655,122.23
5f5a58930c3c35f3b5af264f34fb8c85,4,787.75,196.94,0,5,699,88.75
78a4d36f65a019172c6154468831a69f,7,1768.9,252.7,0.1429,4.29,1545.5,223.4
a218df5c097b0ca409cfaac1488cc7f6,5,258.06,51.61,0,2.8,145.59,122.8
83c465a786b06574376909b35ef6752a,3,330.46,110.15,0,5,281.4,49.06
41b86b552e54e3a7009596125aa8b167,11,2203.46,200.31,0,4.36,1595.3,234.61
0725b8c0f3f906e58f70cbe76b7c748c,40,9472.36,236.81,0.2,3.58,2285.72,776.33
0b3f27369a4d8df98f7eb91077e438ac,3,283.09,94.36,0,3.67,245.18,37.91
f44b6f775a2b390380e0e30b5c9d3eee,10,3357.46,335.75,0,4.9,2930,258.24
a1040efe9ff4a6f93c28b0499eada8f5,1,1693.31,1693.31,0,5,1658.83,34.48
d2e753bb80b7d4faa77483ed00edc8ca,16,2455.46,153.47,0.0625,3.63,1389.7,504
6ec1a01e866584bb679eb9b098345919,32,5028.21,157.13,0.2188,4.27,4051.9,813.47
91f5779a8731baca4809fdeade81803f,6,2117.09,352.85,0,3.83,1971.46,145.63
6179a28a13a726c29b3bf54c070dccab,1,361.27,361.27,0,5,300,61.27
f08a5b9dd6767129688d001acafc21e5,18,48401.48,2688.97,0.2222,3.44,14069.63,496.11
babcc0ab201e4c60188427cae51a5b8b,1,93.13,93.13,0,5,79,14.13
25e47381a6c510ddeb36084e33b89f0c,18,1625.91,90.33,0,4,1349.5,292.05
117cfc326c6d50da67ca858ff5c0c852,10,536.08,53.61,0,4.3,829.6,172.03
e603cf3fec55f8697c9059638d6c8eb5,10,804.97,80.5,0,4.7,270,172.99
52b53f7061969fe471d119b6195da864,1,98.37,98.37,0,5,90,8.37
9b1585752613ec342d03bbab9997ec48,3,4349.04,1449.68,0,3.67,4248.98,100.06
b026643914f651e8371425e5b8a1e780,1,43,43,0,5,27.9,15.1
57c764b4a836300be881e2ff86e449f9,37,1777.98,48.05,0.1081,4.39,1905.3,554.95
4ebdc7e6cd6102a022dadc49156d4ea8,39,1624.47,41.65,0.0256,3.95,1029.1,442.34
c84592044b180dec206770c38603814b,14,700.97,50.07,0,4.43,491.94,209.03
2f09f7d37a97956d11cc1a7cadd5262b,8,1154.88,144.36,0.125,4.13,625,126.91
adcf50477d6a1f5d91bb9d54c4903cb5,31,3332.29,107.49,0.1613,3.35,981.86,615.77
324583d68897f5ddbaf38f6248322176,3,257.43,85.81,0.6667,1,84,43.99
b5f0712d22a873b6797ab6cc65c3fcba,1,21.28,21.28,0,4,12.99,8.29
512d298ac2a96d1931b6bd30aa21f61d,12,7913.09,659.42,0,4.25,7401.94,321.93
f626e15b7314c267e4429010866f70e9,7,535.02,76.43,0,4.14,193.55,125.47
32e5635e63cb374eb63afdd242fb6134,2,927.82,463.91,0,5,1820,35.64
8c5e007d7bd5693fa1386ffefbc99f6c,24,5284.47,220.19,0,4.17,1029.11,378.3
fbc14c0cf93505ef89f64665ffa4a7b5,18,13061.11,725.62,0.0556,4.18,12227.82,531.11
3969863bb8af7f72580b3b1ffd3a17b3,14,1167.63,83.4,0,4.07,668.14,239.95
bdae679a9b282249bc23b9b69dae9a99,12,2138.69,178.22,0,3.5,663.15,188.83
cf8ab1616079e2793aa29d524df01bb1,6,10031.56,1671.93,0.1667,2.5,9594,437.56
04e38a233f726ef161074ab1c9b0399a,25,2004.73,80.19,0.12,4.2,1088.5,368.25
ea1776927851da2532aa70d6a32c095a,2,322.08,161.04,0,3.5,283.9,38.18
9558aa23f77a9e0a0eca83540999f43b,1,53.52,53.52,0,5,39,14.52
fac1a9017ade7bdc94058fc1c969f355,13,3062.49,235.58,0,4.62,2586.74,282.67
d8dd176509baa37f359644d082bf7f7b,2,229.9,114.95,1,1.5,198,31.9
53088c75f948b48a7ece173ac17f0c12,3,316.23,105.41,0,5,261.7,54.53
81783131d2a97c8d44d406a4be81b5d9,10,1118.38,111.84,0.1,4.6,874.94,132.85
dcf3755cefcdc158ad0b7bdde51e871b,3,359.03,119.68,0,4,269.7,89.33
67225bff54a172ff67579aaf583efd78,8,1393.11,174.14,0.125,4.5,1238,155.11
26bad72add1f86e08a776ce4ffdaf1ca,8,745.92,93.24,0,4.5,787,153.47
b5d034ac251546e25afe9067f05c1539,1,85.27,85.27,0,5,69.9,15.37
fa14641f57b655e933124a9ea49cd7a5,7,442.99,63.28,0,4.57,359.93,83.06
bede56095ba33c42038fb85f707b8a42,3,4184.77,1394.92,0,4.67,7097.9,384.27
51e0557bc7b86de13e946c60ee91ce39,1,63.4,63.4,0,5,45.8,17.6
b76a1f8356322f12529c37b67d5c96c2,6,354.89,59.15,0,4.83,413.4,69.53
f1fd5ab1181f827ffad998c1a5de7d74,15,7877.96,525.2,0,4.67,7045.99,831.97
a7c88262832dfc683781d6a421edefae,5,1602.42,320.48,0,4.2,1520,82.42
747c1cdcd1737dcfbd1547f6eb6f2cf3,4,543.29,135.82,0,1.75,369.1,54.81
c7fdb77fdbff3c41981bc52f787e959e,14,1560.16,111.44,0.1429,3.29,788.88,200.51
55d3daac7c404d59e51c2aa2f4dc5a23,28,8922.04,318.64,0,3.93,4480.6,1309.88
411f3b52d857390502ee4e4d5ceabc2d,31,3685,118.87,0.1935,4.29,1976.05,392.35
3a1a1fec38dd360f15fc912e821e169d,18,2478.61,137.7,0.2222,4.06,2233.78,422.08
e81e1f9c3e762e620f3fb60a51499e16,18,5527.91,307.11,0.1111,3.82,4465.99,513.5
04fdea0c111866e6cf812f1570d6b5bd,8,1038.35,129.79,0.125,3.5,865,173.35
fa3a0b5aabb344b9a92e3524b0202123,8,1953.41,244.18,0.125,4.13,2087,187.58
1927cdb9fa74f5270097f6250e8e8f34,1,178.92,178.92,0,5,120,58.92
4ef4c39cf3c24f326434cf0b2e48046a,8,1245.5,155.69,0.125,3.88,792,109.51
b274baf5bbd142410eb2958cf685d684,9,734.57,81.62,0,4.44,743.9,216.53
29fe9f200d3fa0c668d2aa1ec7e08dfb,5,514.16,102.83,0,4,400,114.16
353e21e8bf8de2722b4fae1636664b76,4,415.32,103.83,0,2.5,208,91.89
52f9db5cfb423382a2fa5c9e39303202,23,1634.13,71.05,0,4.3,1266.37,363.98
40db9e9aa57f7bb151bcda6b0f9bdbb7,16,23823.99,1489,0.0625,2.07,30714,873.39
5ca5d579b5857ee8709479b1047cecc3,2,178.04,89.02,1,1,339.98,16.1
42fb44130ac3134cde8e35cf8ec7df25,2,69.28,34.64,0,5,43.8,25.48
c731d18cea9bf687ffee82a241c25b11,27,5211.74,193.03,0,4,3791,636.83
be8e909810184b9b19e886129149d8e5,15,846.08,56.41,0.2,3.73,629.85,216.23
a45314082d50d578a4721c9787ce09ab,2,453.92,226.96,0,5,424.9,29.02
01c97ebb5cdac52891c0ed1c37ba0012,12,1193.86,99.49,0,4.08,577.5,178.5
b0f2a6122a90a93eb03e68653dd960e3,7,1894,270.57,0,4.86,1620.3,137.98
f6122bc84774df1b372bdb3bb88ddb9f,3,4874.36,1624.79,0.3333,3.67,4799.87,74.49
1dfe5347016252a7884b694d4f10f5c4,27,3486.7,129.14,0.2222,3.26,1693.5,432.81
6c17baf138731a4aaacc3210adf2037b,5,897.62,179.52,0,5,538.8,89.92
71593c7413973a1e160057b80d4958f6,17,897.91,52.82,0,4.53,1018.3,155.89
1961c3e1272bfeceb05d0b78b5bbfdaf,3,1153.39,384.46,0,4.67,657,39.01
7a2d2949aea47fab95fd98d6c9f618b1,12,2377.07,198.09,0,4.25,1638.99,211.24
ead2bab70821ea148476ae9bc08548ac,10,1059.45,105.95,0,4.3,482,132.78
3d4824f20035949c710eaf111f869d39,10,786.54,78.65,0.2,3.9,453.82,133.31
7957cac1a02f45d0a4a7e45626382ec2,1,364.64,364.64,0,4,343,21.64
ecccfa2bb93b34a3bf033cc5d1dcdc69,15,1494.6,99.64,0.0667,2.6,1105.68,226.6
417a1e6c7321084d2a0ae0d023cfad93,1,61.38,61.38,0,5,48.9,12.48
499ec63c58e51296c9cf57edcfe1c8a8,5,412.93,82.59,0,4.8,365,47.93
32f83ffe11cd40f7adcf4eef171f52d9,1,45.09,45.09,0,5,29.99,15.1
d8d9567d0bfb0bc7eb845a205ba42657,4,192.91,48.23,0.5,3.5,74.6,59.71
659e8466eb3ff1b0e8740d74fb7bbedd,14,2941.46,210.1,0,4.5,1486.8,393.2
340636a908b13bbe0f4fb63fbe1d0c03,3,526.5,175.5,0,5,490.5,36
c0f783394e37cd9c9d7f5f81141450fa,6,336.75,56.13,0,3.6,249.4,87.35
a6bd7d1ccdac48c6b33b28596b7eb122,15,15797.61,1053.17,0.1333,3.5,13669.11,637.8
00d8b143d12632bad99c0ad66ad52825,1,137.1,137.1,0,5,86,51.1
8b2d4ab22f42c5cfc338b846decfda60,9,952.98,105.89,0,4.78,458,185.32
160e4f13fd3a64b1b86807be88b5ffb0,4,980.45,245.11,0,4.25,886,94.45
c8660dcf9ba70575f45d80fe28c27713,7,1153.23,164.75,0.1429,4.71,335,103.99
28f10b1c5e5abb9d4857745bede6147c,28,1185.42,42.34,0.2143,4,835,350.42
bec568278124768c474ee90971ca94d1,2,331.38,165.69,0,4.5,219.9,29.16
941554c5757b73ba0e50aa7732310afc,4,247.19,61.8,0,4.5,107.69,58.66
a61cc04793308395a840807104365121,1,38.37,38.37,0,5,14.63,23.74
aae3bfea055532c57fb453ed3ec80b30,53,4322.34,81.55,0,3.58,3212.51,854.42
f918546be4bec7104d117789ba758b2b,23,2496.47,108.54,0.1739,3.83,1483,347.15
8a9260f2b0340411d6d2a56bcf4f7378,9,1506.36,167.37,0.1111,4.78,1256,140.94
999f6d9a1c7c81f43be44c6b7d076210,2,50.83,25.42,0,4.5,28,22.83
1d2732ef8321502ee8488e8bed1ab8cd,5,1400.9,280.18,0.2,3.2,1148,80.18
cb5ff1b9715e99589f3e0c7a6afab9e3,4,139.03,34.76,0,4,85,54.03
112453736dbe3889cfb74e1aaa0ba0c1,14,4941.45,352.96,0,4.07,1890,264.77
2c43fb513632d29b3b58df74816f1b06,3,930.17,310.06,0,3.67,858,72.17
e250d617a0ad591ba9bd663e584a895d,24,3875.73,161.49,0,3.17,2005.36,448.91
2addf05f476d0637864454e93ba673d5,12,4877.64,406.47,0,5,4552,325.64
b5e3e38609125694d2ea2417522a60b7,17,1511.98,88.94,0.2353,4.35,995.04,301.14
85044848b1b767db2a4a58526adef4b4,4,305.51,76.38,0,3.25,240.6,64.91
ea3ebea5317b0efbc663ecc8ce5e9bc2,3,357.35,119.12,0,4,299.7,57.65
c87abc38c8ed3240861729e1aeadf221,1,148.68,148.68,0,1,133,15.68
7b3447b497e55af8c15fc7bd89d7b81a,1,70.65,70.65,0,5,49.9,20.75
d7485b33791774c36108f8c69602d48d,10,828.65,82.87,0.1,3.7,399.82,219.32
02d35243ea2e497335cd0f076b45675d,16,8408.63,525.54,0.375,2.69,5794,605.95
4d232b78ab7ef10393dc3807d827bc0d,5,1689.99,338,0,4.4,1475,214.99
b29d3380981c51df13fc6fbe87e1763d,7,655.5,93.64,0,4,435.3,98.58
44717f64ec2a457979cf83c429077666,3,243.37,81.12,0,5,107,63.91
165b1235e9e9942cb5fae67103576fb0,16,5706.98,356.69,0.0625,4.31,2085.15,404.65
d6b664fa0667064c6d76394e7848d790,6,6404.34,1067.39,0.1667,4.83,6080,324.34
8fb67a334bacec338885b4e9e1708073,1,98.42,98.42,0,5,59.9,38.52
4a23adac87cf538689fa600d976f78b2,3,440.41,146.8,0,4.33,405,35.41
52a50b42accf164f9f019941e5759d9b,4,197.02,49.26,0.25,4.75,139.96,57.06
15fa791d5e017f66402dc28c44480657,9,1983.29,220.37,0.1111,4.33,1872,199.66
9e7c5f4d7770eab65738cca38f9efccf,2,222.88,111.44,0,3.5,184.8,38.08
4d0041cdbe51b4617d95c70b19decc74,8,5465.49,683.19,0,4.5,5235.2,230.29
eec3469d83e142f9a104886655338c37,4,240.44,60.11,0,4.5,185.7,54.74
404e1ba01358af4cd63f679b2c4d1fa1,13,971.62,74.74,0,5,438.9,194.72
d32e3909cfb714fb2a6cb092c85b9c5f,14,4086.88,291.92,0.3571,3.36,3924.6,328.99
1588ac4010787100dddef64568f0ae35,3,645.97,215.32,0,3,599.97,46
e3dd723429d1b23614b7fa85e2c7a853,8,714.06,89.26,0.25,3.38,471.05,126.57
1dc2de47ee26a0a5b12dc14fd6dc0dea,28,2724.46,97.3,0.1071,4.54,1726.2,638.08
09883d9ab71c8fe8a9bfc7fc3075b07e,4,330.09,82.52,0.25,4,269.6,60.49
ddd51ae8cda92f3995a51fc0f0f3eec7,25,4746.36,189.85,0,4.6,842.7,276.92
9d39404483343dd55c7ae254494d8388,14,434.28,31.02,0.1429,3.64,412.8,230.17
7fe21dd00d2f4943ae09525efa2fd674,2,189.01,94.51,0,5,169.8,19.21
c9e5ad1f6647f5dbd1172adf6ae3cada,4,319.98,80,0,4.75,259.03,60.95
626ab1cd96932367f0eeec2e47046c12,3,1390.47,463.49,0,4.67,1310,80.47
